Unity time	tracker time	eye ray x	eye ray y	 eye ray z	eye screen x	eye screen z	status 	 objX 	objY 	Target Size	Button	Spawn Angle	Kill Angle	Eye Moved
100.1	0	0.6930706	0.02017719	0.7205873	516.6799	400.0685	2	821.2119	222.3184	1	0	30.55162	22.1126	False
100.11	0	0.6931623	0.02015286	0.7204997	516.6799	400.0685	2	821.1769	222.385	1	0	30.55162	22.1126	False
100.12	0	0.6932027	0.01974047	0.7204723	516.5416	399.9471	1	528.6874	391.6159	1	0	30.55162	22.1126	False
100.13	0	0.693006	0.01967812	0.7206633	516.2524	399.9486	1	528.5891	391.6462	1	0	30.55162	22.1126	False
100.14	0	0.693006	0.01967812	0.7206633	516.2524	399.9486	1	528.5891	391.6462	1	0	30.55162	22.1126	False
100.15	0	0.6930552	0.01916922	0.7206297	516.2209	399.7657	1	528.5138	391.6811	1	0	30.55162	22.1126	False
100.16	0	0.6927424	0.01935012	0.7209255	515.8591	399.8579	1	528.4516	391.698	1	0	30.55162	22.1126	False
100.17	0	0.6927479	0.01926366	0.7209224	515.859	399.8579	1	528.4457	391.7342	1	0	30.55162	22.1126	False
100.18	0	0.6927479	0.01926366	0.7209224	515.859	399.8579	1	528.4457	391.7342	1	0	30.55162	22.1126	False
100.19	0	0.6924008	0.01885756	0.7212666	515.5801	399.7365	1	528.5017	391.7874	1	0	30.55162	22.1126	False
100.2	0	0.69217	0.0187901	0.7214898	515.4644	399.7814	1	528.6072	391.8617	1	0	30.55162	22.1126	False
100.21	0	0.6918835	0.01886264	0.7217627	515.3444	399.8841	1	528.7612	391.9341	1	0	30.55162	22.1126	False
100.22	0	0.6918835	0.01886264	0.7217627	515.3444	399.8841	1	528.7612	391.9341	1	0	30.55162	22.1126	False
100.23	0	0.6916934	0.01836189	0.7219579	515.3157	399.711	1	528.9174	391.9753	1	0	30.55162	22.1126	False
100.24	0	0.6914804	0.01832639	0.7221627	515.3157	399.711	1	529.1223	391.9914	1	0	30.55162	22.1126	False
100.25	0	0.6913945	0.01851706	0.7222401	515.4507	399.7642	1	529.339	391.9634	1	0	30.55162	22.1126	False
100.26	0	0.6913945	0.01851706	0.7222401	515.4507	399.7642	1	529.339	391.9634	1	0	30.55162	22.1126	False
100.27	0	0.6911548	0.01844797	0.7224712	515.3657	399.6982	1	529.485	391.9283	1	0	30.55162	22.1126	False
100.28	0	0.6910977	0.01848277	0.722525	515.5335	399.6413	1	529.7075	391.8561	1	0	30.55162	22.1126	False
100.29	0	0.690774	0.01834058	0.7228381	515.4355	399.5731	1	529.9211	391.85	1	0	30.55162	22.1126	False
100.3	0	0.690774	0.01834058	0.7228381	515.4355	399.5731	1	529.9211	391.85	1	0	30.55162	22.1126	False
100.31	0	0.6906024	0.0183357	0.7230023	515.4356	399.5731	1	530.0848	391.8517	1	0	30.55162	22.1126	False
100.32	0	0.6908212	0.01793123	0.7228032	515.8502	399.4367	1	530.29	391.8849	1	0	30.55162	22.1126	False
100.33	0	0.6904987	0.01738205	0.7231248	515.7125	399.1976	1	530.4631	391.8801	1	0	30.55162	22.1126	False
100.34	0	0.6904987	0.01738205	0.7231248	515.7125	399.1976	1	530.4631	391.8801	1	0	30.55162	22.1126	False
100.35	0	0.6904652	0.0178255	0.723146	515.8035	399.3775	1	530.5836	391.8701	1	0	30.55162	22.1126	False
100.36	0	0.6904104	0.0179662	0.7231948	515.8384	399.412	1	530.6699	391.8441	1	0	30.55162	22.1126	False
100.37	0	0.6903304	0.01797481	0.7232708	515.8385	399.412	1	530.7466	391.8406	1	0	30.55162	22.1126	False
100.38	0	0.6903304	0.01797481	0.7232708	515.8385	399.412	1	530.7466	391.8406	1	0	30.55162	22.1126	False
100.39	0	0.6899272	0.01831936	0.7236469	515.5336	399.5483	1	530.8258	391.8313	1	0	30.55162	22.1126	False
100.4	0	0.6902561	0.01864607	0.7233248	515.9543	399.6773	1	530.9284	391.8182	1	0	30.55162	22.1126	False
100.41	0	0.690607	0.01839733	0.7229963	516.4017	399.5604	1	531.0405	391.805	1	0	30.55162	22.1126	False
100.42	0	0.690607	0.01839733	0.7229963	516.4017	399.5604	1	531.0405	391.805	1	0	30.55162	22.1126	False
100.43	0	0.690016	0.01599626	0.7236173	515.9063	398.5148	1	531.1246	391.787	1	0	30.55162	22.1126	False
100.44	0	0.6899365	0.01604035	0.7236922	515.9063	398.5148	1	531.1996	391.7673	1	0	30.55162	22.1126	False
100.45	0	0.6890648	0.01839776	0.7244662	515.1293	399.4981	1	531.2428	391.7467	1	0	30.55162	22.1126	False
100.46	0	0.6890648	0.01839776	0.7244662	515.1293	399.4981	1	531.2428	391.7467	1	0	30.55162	22.1126	False
100.47	0	0.6900287	0.007703881	0.723741	516.055	394.9301	1	531.2786	391.7392	1	0	30.55162	22.1126	False
100.48	0	0.6900178	0.007732681	0.7237511	516.0551	394.9301	1	531.2888	391.7258	1	0	30.55162	22.1126	False
100.49	0	0.6899264	-0.008041658	0.7238348	516.0598	388.1918	1	531.2953	391.7171	1	0	30.55162	22.1126	False
100.5	0	0.6899264	-0.008041658	0.7238348	516.0598	388.1918	1	531.2953	391.7171	1	0	30.55162	22.1126	False
100.51	0	0.6791468	-0.01819058	0.733777	505.9394	383.8089	1	531.2849	391.7115	1	0	30.55162	22.1126	False
100.52	0	0.6723105	-0.03171656	0.7395895	499.7301	378.0088	1	531.2182	391.7126	1	0	30.55162	22.1126	False
100.53	0	0.667363	-0.04501394	0.743371	495.4291	372.3061	1	531.1479	391.7107	1	0	30.55162	22.1126	False
100.54	0	0.667363	-0.04501394	0.743371	495.4291	372.3061	1	531.1479	391.7107	1	0	30.55162	22.1126	False
100.55	0	0.6674779	-0.04500817	0.7432681	495.4291	372.3061	1	531.0421	391.7067	1	0	30.55162	22.1126	False
100.56	0	0.6634242	-0.05681557	0.7460833	491.9552	367.2412	1	530.9059	391.7071	1	0	30.55162	22.1126	False
100.57	0	0.6705168	-0.05692223	0.7397074	498.4748	367.239	1	530.8139	391.7099	1	0	30.55162	22.1126	False
100.58	0	0.6705168	-0.05692223	0.7397074	498.4748	367.239	1	530.8139	391.7099	1	0	30.55162	22.1126	False
100.59	0	0.6706515	-0.05699701	0.7395796	498.4748	367.239	1	530.6982	391.7346	1	0	30.55162	22.1126	False
100.6	0	0.6872293	-0.0538533	0.7244416	514.0056	368.7394	1	530.6837	391.8156	1	0	30.55162	22.1126	False
100.61	0	0.6954159	-0.0519986	0.7167237	521.7813	369.6508	1	530.6813	391.9017	1	0	30.55162	22.1126	False
100.62	0	0.6954159	-0.0519986	0.7167237	521.7813	369.6508	1	530.6813	391.9017	1	0	30.55162	22.1126	False
100.63	0	0.6952873	-0.05221361	0.7168327	521.7813	369.6508	1	530.8143	391.9917	1	0	30.55162	22.1126	False
100.64	0	0.6990398	-0.05485675	0.7129755	525.6683	368.6323	1	530.9802	392.091	1	0	30.55162	22.1126	False
100.65	0	0.7001859	-0.05407485	0.7119098	526.9518	369.0662	1	531.2111	392.1859	1	0	30.55162	22.1126	False
100.66	0	0.7001859	-0.05407485	0.7119098	526.9518	369.0662	1	531.2111	392.1859	1	0	30.55162	22.1126	False
100.67	0	0.7017366	-0.0514253	0.7105782	528.66	370.3043	1	531.5361	392.2872	1	0	30.55162	22.1126	False
100.68	0	0.7011655	-0.05178633	0.7111154	528.6599	370.3043	1	532.1129	392.4411	1	0	30.55162	22.1126	False
100.69	0	0.7019067	-0.04758095	0.7106778	529.587	372.181	1	532.4887	392.5191	1	0	30.55162	22.1126	False
100.7	0	0.7019067	-0.04758095	0.7106778	529.587	372.181	1	532.4887	392.5191	1	0	30.55162	22.1126	False
100.71	0	0.7023776	-0.04429809	0.7104248	530.3346	373.7076	1	532.8994	392.6426	1	0	30.55162	22.1126	False
100.72	0	0.7033798	-0.03830782	0.7097812	531.496	376.3435	1	533.272	392.7192	1	0	30.55162	22.1126	False
100.73	0	0.7039961	-0.03240258	0.7094643	532.162	378.9194	1	533.4933	392.7737	1	0	30.55162	22.1126	False
100.74	0	0.7039961	-0.03240258	0.7094643	532.162	378.9194	1	533.4933	392.7737	1	0	30.55162	22.1126	False
100.75	0	0.7053943	-0.02606385	0.7083358	533.6954	381.6856	1	533.7964	392.834	1	0	30.55162	22.1126	False
100.76	0	0.7051356	-0.02618528	0.7085888	533.6955	381.6856	1	534.0558	392.8862	1	0	30.55162	22.1126	False
100.77	0	0.7052849	-0.02214857	0.7085779	534.0339	383.5054	1	534.3243	392.9833	1	0	30.55162	22.1126	False
100.78	0	0.7052849	-0.02214857	0.7085779	534.0339	383.5054	1	534.3243	392.9833	1	0	30.55162	22.1126	False
100.79	0	0.7061198	-0.01829197	0.7078561	535.0117	385.1924	1	534.5425	393.025	1	0	30.55162	22.1126	False
100.8	0	0.7065662	-0.01391451	0.7075101	535.5518	387.147	1	534.6967	393.112	1	0	30.55162	22.1126	False
100.81	0	0.7066622	-0.01232477	0.7074438	535.8018	387.9024	1	534.8709	393.1896	1	0	30.55162	22.1126	False
100.82	0	0.7066622	-0.01232477	0.7074438	535.8018	387.9024	1	534.8709	393.1896	1	0	30.55162	22.1126	False
100.83	0	0.7065339	-0.01242622	0.7075701	535.8018	387.9024	1	534.9999	393.2332	1	0	30.55162	22.1126	False
100.84	0	0.7074127	-0.008982548	0.7067436	536.7542	389.4216	1	535.1143	393.284	1	0	30.55162	22.1126	False
100.85	0	0.7077838	-0.006291285	0.7064011	537.2085	390.584	1	535.2167	393.2986	1	0	30.55162	22.1126	False
100.86	0	0.7077838	-0.006291285	0.7064011	537.2085	390.584	1	535.2167	393.2986	1	0	30.55162	22.1126	False
100.87	0	0.7084904	-0.002589871	0.7057157	538.0129	392.1677	1	535.3325	393.3033	1	0	30.55162	22.1126	False
100.88	0	0.7088143	-0.0002770529	0.705395	538.383	393.112	1	535.3823	393.2609	1	0	30.55162	22.1126	False
100.89	0	0.7087764	-0.0001872063	0.7054331	538.3829	393.112	1	535.4198	393.2226	1	0	30.55162	22.1126	False
100.9	0	0.7087764	-0.0001872063	0.7054331	538.3829	393.112	1	535.4198	393.2226	1	0	30.55162	22.1126	False
100.91	0	0.7091111	0.003399275	0.7050886	538.7125	394.6139	1	535.4082	393.1935	1	0	30.55162	22.1126	False
100.92	0	0.7095054	0.006711715	0.704668	539.077	396.0251	1	535.3651	393.1907	1	0	30.55162	22.1126	False
100.93	0	0.7092948	0.009236668	0.7048514	538.8269	397.1081	1	535.3024	393.1949	1	0	30.55162	22.1126	False
100.94	0	0.7092948	0.009236668	0.7048514	538.8269	397.1081	1	535.3024	393.1949	1	0	30.55162	22.1126	False
100.95	0	0.7093901	0.009287916	0.7047548	538.8268	397.1081	1	535.2081	393.173	1	0	30.55162	22.1126	False
100.96	0	0.7094128	0.009904999	0.7047237	538.7104	397.3157	1	535.0641	393.1168	1	0	30.55162	22.1126	False
100.97	0	0.7098826	0.009825884	0.7042514	539.0447	397.2422	1	534.9361	393.0774	1	0	30.55162	22.1126	False
100.98	0	0.7098826	0.009825884	0.7042514	539.0447	397.2422	1	534.9361	393.0774	1	0	30.55162	22.1126	False
100.99	0	0.7100496	0.009926643	0.7040817	539.0449	397.2422	1	534.7708	393.0342	1	0	30.55162	22.1126	False
101	0	0.7098047	0.01259469	0.704286	538.6166	398.3312	1	534.5581	392.9826	1	0	30.55162	22.1126	False
101.01	0	0.7093314	0.01193333	0.7047741	537.9992	397.9925	1	534.415	392.9256	1	0	30.55162	22.1126	False
101.02	0	0.7093314	0.01193333	0.7047741	537.9992	397.9925	1	534.415	392.9256	1	0	30.55162	22.1126	False
101.03	0	0.7095249	0.01212211	0.7045761	537.9992	397.9925	1	534.2235	392.8446	1	0	30.55162	22.1126	False
101.04	0	0.7097031	0.01206446	0.7043976	538.0321	397.9131	1	534.0824	392.7892	1	0	30.55162	22.1126	False
101.05	0	0.7096078	0.01156103	0.704502	537.8382	397.6282	1	533.9881	392.719	1	0	30.55162	22.1126	False
101.06	0	0.7096078	0.01156103	0.704502	537.8382	397.6282	1	533.9881	392.719	1	0	30.55162	22.1126	False
101.07	0	0.7096841	0.01174148	0.7044221	537.8381	397.6282	1	533.9124	392.6411	1	0	30.55162	22.1126	False
101.08	0	0.7096001	0.01197099	0.704503	537.6916	397.62	1	533.8489	392.5338	1	0	30.55162	22.1126	False
101.09	0	0.7093787	0.01314749	0.7047049	537.475	398.0832	1	533.8406	392.4935	1	0	30.55162	22.1126	False
101.1	0	0.7093787	0.01314749	0.7047049	537.475	398.0832	1	533.8406	392.4935	1	0	30.55162	22.1126	False
101.11	0	0.7094246	0.01327105	0.7046565	537.4749	398.0832	1	533.7968	392.4399	1	0	30.55162	22.1126	False
101.12	0	0.7099246	0.01421765	0.7041341	537.9431	398.4609	1	533.7643	392.4122	1	0	30.55162	22.1126	False
101.13	0	0.7094404	0.01457011	0.7046149	537.4634	398.6123	1	533.7597	392.4127	1	0	30.55162	22.1126	False
101.14	0	0.7094404	0.01457011	0.7046149	537.4634	398.6123	1	533.7597	392.4127	1	0	30.55162	22.1126	False
101.15	0	0.7088295	0.01375272	0.7052458	536.8035	398.254	1	533.7116	392.4036	1	0	30.55162	22.1126	False
101.16	0	0.7091137	0.01429777	0.7049491	537.0515	398.4736	1	533.6758	392.3897	1	0	30.55162	22.1126	False
101.17	0	0.7091874	0.01519025	0.7048563	537.0317	398.8708	1	533.5766	392.4049	1	0	30.55162	22.1126	False
101.18	0	0.7091874	0.01519025	0.7048563	537.0317	398.8708	1	533.5766	392.4049	1	0	30.55162	22.1126	False
101.19	0	0.7087676	0.01575806	0.705266	536.5157	399.1549	1	533.4706	392.4463	1	0	30.55162	22.1126	False
101.2	0	0.7089805	0.01555837	0.7050564	536.6137	399.1264	1	533.3635	392.5023	1	0	30.55162	22.1126	False
101.21	0	0.7091486	0.01759406	0.7048394	536.7035	400.0415	1	533.2679	392.5468	1	0	30.55162	22.1126	False
101.22	0	0.7091486	0.01759406	0.7048394	536.7035	400.0415	1	533.2679	392.5468	1	0	30.55162	22.1126	False
101.23	0	0.7092414	0.01803184	0.704735	536.7069	400.2649	1	533.1774	392.5824	1	0	30.55162	22.1126	False
101.24	0	0.7092051	0.02013818	0.7047145	536.6132	401.1807	1	533.0957	392.5975	1	0	30.55162	22.1126	False
101.25	0	0.7090236	0.01921671	0.7049229	536.341	400.8022	1	533.0161	392.6129	1	0	30.55162	22.1126	False
101.26	0	0.7090236	0.01921671	0.7049229	536.341	400.8022	1	533.0161	392.6129	1	0	30.55162	22.1126	False
101.27	0	0.7088052	0.02012251	0.7051172	536.0293	401.1904	1	532.9107	392.614	1	0	30.55162	22.1126	False
101.28	0	0.709007	0.02189239	0.7048615	536.1053	401.9818	1	532.7676	392.6477	1	0	30.55162	22.1126	False
101.29	0	0.7091706	0.0218111	0.7046995	536.1053	401.9818	1	532.6102	392.6818	1	0	30.55162	22.1126	False
101.3	0	0.7091706	0.0218111	0.7046995	536.1053	401.9818	1	532.6102	392.6818	1	0	30.55162	22.1126	False
101.31	0	0.7090698	0.02104467	0.7048242	535.7997	401.7023	1	532.4178	392.7297	1	0	30.55162	22.1126	False
101.32	0	0.7093722	0.02173674	0.7044989	535.8546	402.0493	1	532.1692	392.7796	1	0	30.55162	22.1126	False
101.33	0	0.7099151	0.02195346	0.703945	536.217	402.1835	1	531.9965	392.8189	1	0	30.55162	22.1126	False
101.34	0	0.7099151	0.02195346	0.703945	536.217	402.1835	1	531.9965	392.8189	1	0	30.55162	22.1126	False
101.35	0	0.7094749	0.02242794	0.7043738	535.5319	402.3971	1	531.7445	392.8303	1	0	30.55162	22.1126	False
101.36	0	0.7097742	0.02224153	0.7040781	535.5319	402.3971	1	531.4571	392.908	1	0	30.55162	22.1126	False
101.37	0	0.7103897	0.02195814	0.7034659	535.995	402.2757	1	531.3176	392.9052	1	0	30.55162	22.1126	False
101.38	0	0.7103897	0.02195814	0.7034659	535.995	402.2757	1	531.3176	392.9052	1	0	30.55162	22.1126	False
101.39	0	0.7102911	0.02185519	0.7035686	535.6257	402.2651	1	531.0506	392.9384	1	0	30.55162	22.1126	False
101.4	0	0.7104833	0.0226965	0.703348	535.6161	402.6601	1	530.8443	392.9722	1	0	30.55162	22.1126	False
101.41	0	0.7104012	0.02174574	0.7034609	535.4196	402.2824	1	530.7413	393.0011	1	0	30.55162	22.1126	False
101.42	0	0.7104012	0.02174574	0.7034609	535.4196	402.2824	1	530.7413	393.0011	1	0	30.55162	22.1126	False
101.43	0	0.710291	0.02107819	0.7035925	535.1604	402.056	1	530.6013	393.0601	1	0	30.55162	22.1126	False
101.44	0	0.7103519	0.02107663	0.7035311	535.1604	402.056	1	530.5424	393.0602	1	0	30.55162	22.1126	False
101.45	0	0.7105942	0.02317266	0.7032204	535.3872	402.9307	1	530.5065	393.0372	1	0	30.55162	22.1126	False
101.46	0	0.7105942	0.02317266	0.7032204	535.3872	402.9307	1	530.5065	393.0372	1	0	30.55162	22.1126	False
101.47	0	0.7104111	0.0223277	0.7034327	535.1926	402.484	1	530.5035	392.9525	1	0	30.55162	22.1126	False
101.48	0	0.7096938	0.02163577	0.704178	534.4972	402.095	1	530.524	392.8624	1	0	30.55162	22.1126	False
101.49	0	0.7097635	0.02082007	0.7041323	534.561	401.6978	1	530.5281	392.8135	1	0	30.55162	22.1126	False
101.5	0	0.7097635	0.02082007	0.7041323	534.561	401.6978	1	530.5281	392.8135	1	0	30.55162	22.1126	False
101.51	0	0.7097474	0.02091593	0.7041456	534.5609	401.6978	1	530.543	392.7725	1	0	30.55162	22.1126	False
101.52	0	0.7096379	0.02032611	0.7042733	534.4362	401.4407	1	530.5316	392.7682	1	0	30.55162	22.1126	False
101.53	0	0.7094136	0.02087289	0.7044833	534.2238	401.6813	1	530.5336	392.7761	1	0	30.55162	22.1126	False
101.54	0	0.7094136	0.02087289	0.7044833	534.2238	401.6813	1	530.5336	392.7761	1	0	30.55162	22.1126	False
101.55	0	0.7097578	0.0195267	0.7041751	534.5505	401.1409	1	530.5332	392.8102	1	0	30.55162	22.1126	False
101.56	0	0.7097437	0.01943344	0.7041919	534.5506	401.1409	1	530.5458	392.8506	1	0	30.55162	22.1126	False
101.57	0	0.7104393	0.02169159	0.7034241	535.2618	402.1527	1	530.5449	392.8945	1	0	30.55162	22.1126	False
101.58	0	0.7104393	0.02169159	0.7034241	535.2618	402.1527	1	530.5449	392.8945	1	0	30.55162	22.1126	False
101.59	0	0.7101968	0.02148456	0.7036753	535.0104	402.1055	1	530.5327	392.9374	1	0	30.55162	22.1126	False
101.6	0	0.7102084	0.02142231	0.7036654	535.0103	402.1055	1	530.5179	392.9648	1	0	30.55162	22.1126	False
101.61	0	0.7107729	0.02108356	0.7031054	535.549	401.9444	1	530.4999	392.9473	1	0	30.55162	22.1126	False
101.62	0	0.7107729	0.02108356	0.7031054	535.549	401.9444	1	530.4999	392.9473	1	0	30.55162	22.1126	False
101.63	0	0.7107586	0.02128614	0.7031139	535.549	401.9444	1	530.507	392.8618	1	0	30.55162	22.1126	False
101.64	0	0.7103662	0.02131306	0.7035094	535.1447	401.8739	1	530.4871	392.7817	1	0	30.55162	22.1126	False
101.65	0	0.7104778	0.02252585	0.7033589	535.2474	402.2659	1	530.4607	392.6554	1	0	30.55162	22.1126	False
101.66	0	0.7104778	0.02252585	0.7033589	535.2474	402.2659	1	530.4607	392.6554	1	0	30.55162	22.1126	False
101.67	0	0.7104688	0.02283658	0.7033581	535.2474	402.2659	1	530.463	392.5229	1	0	30.55162	22.1126	False
101.68	0	0.7097993	0.02190251	0.7040634	534.5944	401.7503	1	530.4816	392.4088	1	0	30.55162	22.1126	False
101.69	0	0.709138	0.02260654	0.7047071	533.9723	401.9466	2	953.3212	143.6808	1	0	40.69098	22.1126	False
101.7	0	0.709138	0.02260654	0.7047071	533.9723	401.9466	2	953.3212	143.6808	1	0	40.69098	22.1126	False
101.71	0	0.7095263	0.02227149	0.7043269	534.3553	401.6664	2	953.3569	143.4688	1	0	40.69098	22.1126	False
101.72	0	0.7057676	0.01974292	0.7081683	530.66	400.5099	2	953.4194	143.3641	1	0	40.69098	22.1126	False
101.73	0	0.6974793	0.01558539	0.7164354	522.5164	398.7037	2	953.3795	143.3544	1	0	40.69098	22.1126	False
101.74	0	0.6974793	0.01558539	0.7164354	522.5164	398.7037	2	953.3795	143.3544	1	0	40.69098	22.1126	False
101.75	0	0.6975434	0.01557476	0.7163732	522.5164	398.7037	2	953.3065	143.3842	1	0	40.69098	22.1126	False
101.76	0	0.6933095	0.0136513	0.7205107	518.3697	397.9273	2	953.1975	143.4575	1	0	40.69098	22.1126	False
101.77	0	0.6910607	0.01138774	0.722707	516.1166	397.0272	2	953.0162	143.5501	1	0	40.69098	22.1126	False
101.78	0	0.6910607	0.01138774	0.722707	516.1166	397.0272	2	953.0162	143.5501	1	0	40.69098	22.1126	False
101.79	0	0.6911466	0.0112257	0.7226273	516.1167	397.0272	2	952.778	143.6069	1	0	40.69098	22.1126	False
101.8	0	0.6900601	0.008830308	0.7236981	515.0286	396.0311	2	952.6596	143.62	1	0	40.69098	22.1126	False
101.81	0	0.6887057	0.007982329	0.7249971	513.6603	395.7171	2	952.4753	143.6644	1	0	40.69098	22.1126	False
101.82	0	0.6887057	0.007982329	0.7249971	513.6603	395.7171	2	952.4753	143.6644	1	0	40.69098	22.1126	False
101.83	0	0.6887376	0.007935364	0.7249673	513.6602	395.7171	2	952.3596	143.6585	1	0	40.69098	22.1126	False
101.84	0	0.6891237	0.01024296	0.7245713	514.0317	396.7409	2	952.278	143.679	1	0	40.69098	22.1126	False
101.85	0	0.6885412	0.009740651	0.7251318	513.4753	396.57	2	952.2295	143.7196	1	0	40.69098	22.1126	False
101.86	0	0.6885412	0.009740651	0.7251318	513.4753	396.57	2	952.2295	143.7196	1	0	40.69098	22.1126	False
101.87	0	0.6878577	0.01092639	0.7257633	512.8579	397.1246	2	952.2289	143.7692	1	0	40.69098	22.1126	False
101.88	0	0.6877906	0.01075079	0.7258294	512.8578	397.1246	2	952.2722	143.8509	1	0	40.69098	22.1126	False
101.89	0	0.6883134	0.01127895	0.7253258	513.4389	397.3794	2	952.3822	143.8812	1	0	40.69098	22.1126	False
101.9	0	0.6883134	0.01127895	0.7253258	513.4389	397.3794	2	952.3822	143.8812	1	0	40.69098	22.1126	False
101.91	0	0.6878836	0.01246541	0.725714	513.0977	397.9138	2	952.4691	143.9147	1	0	40.69098	22.1126	False
101.92	0	0.6876753	0.01175577	0.7259232	512.9407	397.6597	2	952.5132	143.974	1	0	40.69098	22.1126	False
101.93	0	0.6876887	0.01155873	0.7259136	512.9408	397.6597	2	952.4268	144.0736	1	0	40.69098	22.1126	False
101.94	0	0.6876887	0.01155873	0.7259136	512.9408	397.6597	2	952.4268	144.0736	1	0	40.69098	22.1126	False
101.95	0	0.6872072	0.01147147	0.7263708	512.4501	397.7174	2	952.296	144.1855	1	0	40.69098	22.1126	False
101.96	0	0.6869061	0.01068416	0.7266676	512.1206	397.4581	2	952.1633	144.2734	1	0	40.69098	22.1126	False
101.97	0	0.6869356	0.01057541	0.7266414	512.1206	397.4581	2	952.0419	144.3049	1	0	40.69098	22.1126	False
101.98	0	0.6869356	0.01057541	0.7266414	512.1206	397.4581	2	952.0419	144.3049	1	0	40.69098	22.1126	False
101.99	0	0.6870581	0.00989352	0.7265351	512.222	397.1561	2	951.9827	144.2622	1	0	40.69098	22.1126	False
102	0	0.6871625	0.01124336	0.7264167	512.3104	397.7159	2	951.9804	144.2534	1	0	40.69098	22.1126	False
102.01	0	0.6872386	0.01276591	0.7263197	512.3536	398.3815	2	951.9973	144.3328	1	0	40.69098	22.1126	False
102.02	0	0.6872386	0.01276591	0.7263197	512.3536	398.3815	2	951.9973	144.3328	1	0	40.69098	22.1126	False
102.03	0	0.6872842	0.01269896	0.7262776	512.3535	398.3815	2	952.0037	144.4325	1	0	40.69098	22.1126	False
102.04	0	0.6869289	0.01226642	0.726621	511.961	398.2046	2	951.9814	144.4888	1	0	40.69098	22.1126	False
102.05	0	0.6872892	0.01252456	0.7262759	512.261	398.2563	2	952.0345	144.4734	1	0	40.69098	22.1126	False
102.06	0	0.6872892	0.01252456	0.7262759	512.261	398.2563	2	952.0345	144.4734	1	0	40.69098	22.1126	False
102.07	0	0.6871121	0.01261306	0.726442	512.0349	398.2061	2	952.0872	144.4231	1	0	40.69098	22.1126	False
102.08	0	0.6871725	0.01269925	0.7263833	512.035	398.2061	2	952.0816	144.4221	1	0	40.69098	22.1126	False
102.09	0	0.6866452	0.01321098	0.7268727	511.4539	398.4272	2	952.0405	144.4919	1	0	40.69098	22.1126	False
102.1	0	0.6866452	0.01321098	0.7268727	511.4539	398.4272	2	952.0405	144.4919	1	0	40.69098	22.1126	False
102.11	0	0.686462	0.01227106	0.7270622	511.1668	398.0817	2	951.9801	144.6669	1	0	40.69098	22.1126	False
102.12	0	0.6866298	0.0120527	0.7269073	511.1668	398.0817	2	951.8025	144.8867	1	0	40.69098	22.1126	False
102.13	0	0.6874034	0.01255161	0.7261673	511.7191	398.3755	2	951.5844	145.0902	1	0	40.69098	22.1126	False
102.14	0	0.6874034	0.01255161	0.7261673	511.7191	398.3755	2	951.5844	145.0902	1	0	40.69098	22.1126	False
102.15	0	0.6870928	0.01198538	0.7264708	511.2003	398.2023	2	951.3057	145.2734	1	0	40.69098	22.1126	False
102.16	0	0.6873166	0.01177807	0.7262625	511.2004	398.2023	2	950.9902	145.4566	1	0	40.69098	22.1126	False
102.17	0	0.6868496	0.009974664	0.7267311	510.5625	397.5188	2	950.7072	145.6291	1	0	40.69098	22.1126	False
102.18	0	0.6868496	0.009974664	0.7267311	510.5625	397.5188	2	950.7072	145.6291	1	0	40.69098	22.1126	False
102.19	0	0.6871176	0.01002929	0.726477	510.6735	397.6305	2	950.4998	145.8052	1	0	40.69098	22.1126	False
102.2	0	0.6868435	0.009359842	0.7267451	510.3405	397.4326	2	950.4279	145.9853	1	0	40.69098	22.1126	False
102.21	0	0.6868231	0.009170883	0.7267667	510.3404	397.4326	2	950.5272	146.1624	1	0	40.69098	22.1126	False
102.22	0	0.6868231	0.009170883	0.7267667	510.3404	397.4326	2	950.5272	146.1624	1	0	40.69098	22.1126	False
102.23	0	0.6859488	0.008558894	0.7275994	509.6141	397.1523	2	950.8834	146.2429	1	0	40.69098	22.1126	False
102.24	0	0.6858102	0.009258738	0.7277216	509.6436	397.2595	2	951.5226	146.155	1	0	40.69098	22.1126	False
102.25	0	0.6856931	0.01099158	0.7278078	509.8266	397.638	2	952.6394	145.9422	1	0	40.69098	22.1126	False
102.26	0	0.6856931	0.01099158	0.7278078	509.8266	397.638	2	952.6394	145.9422	1	0	40.69098	22.1126	False
102.27	0	0.6854417	0.0112841	0.72804	509.8265	397.638	2	953.4987	146.0194	1	0	40.69098	22.1126	False
102.28	0	0.687553	0.009624988	0.7260703	511.8937	397.0976	2	953.7448	146.3798	1	0	40.69098	22.1126	False
102.29	0	0.6943096	-0.01242907	0.7195691	518.5436	388.3057	2	953.7682	147.3689	1	0	40.69098	22.1126	False
102.3	0	0.6943096	-0.01242907	0.7195691	518.5436	388.3057	2	953.7682	147.3689	1	0	40.69098	22.1126	False
102.31	0	0.7004668	-0.04523442	0.7122502	525.3209	374.5058	2	953.6838	147.6415	1	0	40.69098	22.1126	False
102.32	0	0.7119742	-0.06955402	0.6987525	537.7573	364.044	2	953.7681	147.4978	1	0	40.69098	22.1126	False
102.33	0	0.7193962	-0.07820822	0.690183	545.3829	359.94	2	953.6444	147.053	1	0	40.69098	22.1126	False
102.34	0	0.7193962	-0.07820822	0.690183	545.3829	359.94	2	953.6444	147.053	1	0	40.69098	22.1126	False
